date time,temperature
02.01.2015 00:00:00,-0.12509036
02.01.2015 01:00:00,0.20211399
02.01.2015 02:00:00,0.15468991
02.01.2015 03:00:00,0.42234123
02.01.2015 04:00:00,1.0280969
02.01.2015 05:00:00,1.6463338
02.01.2015 06:00:00,0.8316672
02.01.2015 07:00:00,0.6386814
02.01.2015 08:00:00,3.5491872
02.01.2015 09:00:00,3.4829402
02.01.2015 10:00:00,3.5209908
02.01.2015 11:00:00,3.3669724
02.01.2015 12:00:00,3.3692884
02.01.2015 13:00:00,3.4396706
02.01.2015 14:00:00,4.294694
02.01.2015 15:00:00,4.530402
02.01.2015 16:00:00,4.5956564
02.01.2015 17:00:00,3.6643739
02.01.2015 18:00:00,2.9060922
02.01.2015 19:00:00,2.9035616
02.01.2015 20:00:00,2.3677583
02.01.2015 21:00:00,2.2791715
02.01.2015 22:00:00,2.2827487
02.01.2015 23:00:00,2.4219637
03.01.2015 00:00:00,2.044673
03.01.2015 01:00:00,2.0275006
03.01.2015 02:00:00,1.848714
03.01.2015 03:00:00,1.866542
03.01.2015 04:00:00,1.9915944
03.01.2015 05:00:00,1.5652596
03.01.2015 06:00:00,1.1577142
03.01.2015 07:00:00,0.6820022
03.01.2015 08:00:00,0.93278074
03.01.2015 09:00:00,0.44031894
03.01.2015 10:00:00,0.83642614
03.01.2015 11:00:00,1.1649169
03.01.2015 12:00:00,1.4398597
03.01.2015 13:00:00,1.8752908
03.01.2015 14:00:00,1.9589535
03.01.2015 15:00:00,1.7228266
03.01.2015 16:00:00,1.1807348
03.01.2015 17:00:00,1.2489394
03.01.2015 18:00:00,1.1304437
03.01.2015 19:00:00,1.0600551
03.01.2015 20:00:00,1.2687794
03.01.2015 21:00:00,1.3477203
03.01.2015 22:00:00,0.5108596
03.01.2015 23:00:00,0.8367491
04.01.2015 00:00:00,1.1613971
04.01.2015 01:00:00,1.3238131
04.01.2015 02:00:00,1.1707205
04.01.2015 03:00:00,1.7188126
04.01.2015 04:00:00,1.607354
04.01.2015 05:00:00,1.2173535
04.01.2015 06:00:00,1.4391173
04.01.2015 07:00:00,1.6962808
04.01.2015 08:00:00,1.5595356
04.01.2015 09:00:00,1.5625507
04.01.2015 10:00:00,1.5909046
04.01.2015 11:00:00,2.1725416
04.01.2015 12:00:00,2.397581
04.01.2015 13:00:00,2.7077932
04.01.2015 14:00:00,2.765048
04.01.2015 15:00:00,2.9492931
04.01.2015 16:00:00,0.39545858
04.01.2015 17:00:00,0.8981689
04.01.2015 18:00:00,1.2411476
04.01.2015 19:00:00,1.3349808
04.01.2015 20:00:00,1.1274539
04.01.2015 21:00:00,0.8525487
04.01.2015 22:00:00,0.65182996
04.01.2015 23:00:00,0.8412539
05.01.2015 00:00:00,0.95919824
05.01.2015 01:00:00,0.9607763
05.01.2015 02:00:00,0.8168608
05.01.2015 03:00:00,0.7644352
05.01.2015 04:00:00,1.0254861
05.01.2015 05:00:00,1.1268686
05.01.2015 06:00:00,0.91031206
05.01.2015 07:00:00,0.7696198
05.01.2015 08:00:00,0.836483
05.01.2015 09:00:00,0.3690436
05.01.2015 10:00:00,0.06900048
05.01.2015 11:00:00,0.42381442
05.01.2015 12:00:00,1.0760368
05.01.2015 13:00:00,0.86138
05.01.2015 14:00:00,0.5734929
05.01.2015 15:00:00,0.28898382
05.01.2015 16:00:00,0.20955968
05.01.2015 17:00:00,-0.098232925
05.01.2015 18:00:00,-0.19381678
05.01.2015 19:00:00,-0.3426788
05.01.2015 20:00:00,-0.45656276
05.01.2015 21:00:00,-0.7700074
05.01.2015 22:00:00,-1.3455365
05.01.2015 23:00:00,-1.2844394
06.01.2015 00:00:00,-1.1596204
06.01.2015 01:00:00,-1.647149
06.01.2015 02:00:00,-1.7075869
06.01.2015 03:00:00,-1.6857853
06.01.2015 04:00:00,-1.8534231
06.01.2015 05:00:00,-1.9028031
06.01.2015 06:00:00,-1.9588575
06.01.2015 07:00:00,-2.414102
06.01.2015 08:00:00,-2.626749
06.01.2015 09:00:00,-3.382474
06.01.2015 10:00:00,-3.572105
06.01.2015 11:00:00,-2.051631
06.01.2015 12:00:00,-1.6485543
06.01.2015 13:00:00,-0.13909829
06.01.2015 14:00:00,2.1929584
06.01.2015 15:00:00,2.616921
06.01.2015 16:00:00,2.1512108
06.01.2015 17:00:00,1.1401755
06.01.2015 18:00:00,-0.054686666
06.01.2015 19:00:00,-0.9988341
06.01.2015 20:00:00,-1.6654965
06.01.2015 21:00:00,-1.5683463
06.01.2015 22:00:00,-1.4082333
06.01.2015 23:00:00,-1.0405654
07.01.2015 00:00:00,-1.301347
07.01.2015 01:00:00,-0.8950596
07.01.2015 02:00:00,-0.7453817
07.01.2015 03:00:00,-0.49780554
07.01.2015 04:00:00,-0.8143719
07.01.2015 05:00:00,-1.1011499
07.01.2015 06:00:00,-0.7983758
07.01.2015 07:00:00,-0.43521625
07.01.2015 08:00:00,-0.43331242
07.01.2015 09:00:00,0.4277519
07.01.2015 10:00:00,0.62230027
07.01.2015 11:00:00,1.3036886
07.01.2015 12:00:00,2.395183
07.01.2015 13:00:00,3.6052585
07.01.2015 14:00:00,3.5400586
07.01.2015 15:00:00,4.3802924
07.01.2015 16:00:00,3.3349485
07.01.2015 17:00:00,2.783764
07.01.2015 18:00:00,1.248464
07.01.2015 19:00:00,-0.31749338
07.01.2015 20:00:00,-0.84223306
07.01.2015 21:00:00,-1.3419762
07.01.2015 22:00:00,-1.1424787
07.01.2015 23:00:00,-2.0618086
08.01.2015 00:00:00,-2.489276
08.01.2015 01:00:00,-1.8519744
08.01.2015 02:00:00,-1.0342453
08.01.2015 03:00:00,-0.021062195
08.01.2015 04:00:00,-0.11152351
08.01.2015 05:00:00,0.32983053
08.01.2015 06:00:00,0.13783753
08.01.2015 07:00:00,0.76134145
08.01.2015 08:00:00,2.4593792
08.01.2015 09:00:00,2.0489054
08.01.2015 10:00:00,2.4691968
08.01.2015 11:00:00,3.0470295
08.01.2015 12:00:00,3.8549905
08.01.2015 13:00:00,5.3154297
08.01.2015 14:00:00,6.4186463
08.01.2015 15:00:00,6.586625
08.01.2015 16:00:00,7.166034
08.01.2015 17:00:00,7.5811725
08.01.2015 18:00:00,7.5549808
08.01.2015 19:00:00,8.283468
08.01.2015 20:00:00,7.701946
08.01.2015 21:00:00,7.8024974
08.01.2015 22:00:00,7.929872
08.01.2015 23:00:00,7.318334
09.01.2015 00:00:00,3.6424217
09.01.2015 01:00:00,3.4935422
09.01.2015 02:00:00,3.1759114
09.01.2015 03:00:00,3.4041166
09.01.2015 04:00:00,3.5797648
09.01.2015 05:00:00,3.2703013
09.01.2015 06:00:00,2.444384
09.01.2015 07:00:00,4.6251407
09.01.2015 08:00:00,5.194037
09.01.2015 09:00:00,5.4404893
09.01.2015 10:00:00,6.61872
09.01.2015 11:00:00,7.2814565
09.01.2015 12:00:00,9.120509
09.01.2015 13:00:00,9.4458475
09.01.2015 14:00:00,9.401581
09.01.2015 15:00:00,9.570059
09.01.2015 16:00:00,9.606991
09.01.2015 17:00:00,9.707611
09.01.2015 18:00:00,10.27516
09.01.2015 19:00:00,10.199146
09.01.2015 20:00:00,9.435626
09.01.2015 21:00:00,8.563208
09.01.2015 22:00:00,8.097507
09.01.2015 23:00:00,6.8980985
10.01.2015 00:00:00,7.2007346
10.01.2015 01:00:00,8.389268
10.01.2015 02:00:00,9.415207
10.01.2015 03:00:00,11.788329
10.01.2015 04:00:00,13.18288
10.01.2015 05:00:00,13.528612
10.01.2015 06:00:00,13.989995
10.01.2015 07:00:00,13.671173
10.01.2015 08:00:00,13.581955
10.01.2015 09:00:00,14.552145
10.01.2015 10:00:00,14.990534
10.01.2015 11:00:00,15.880981
10.01.2015 12:00:00,15.358702
10.01.2015 13:00:00,16.150274
10.01.2015 14:00:00,16.427263
10.01.2015 15:00:00,15.26589
10.01.2015 16:00:00,14.694505
10.01.2015 17:00:00,13.913789
10.01.2015 18:00:00,13.062618
10.01.2015 19:00:00,13.093576
10.01.2015 20:00:00,4.423069
10.01.2015 21:00:00,5.3063307
10.01.2015 22:00:00,4.7668815
10.01.2015 23:00:00,4.071154
11.01.2015 00:00:00,3.3135448
11.01.2015 01:00:00,1.7426354
11.01.2015 02:00:00,1.5751673
11.01.2015 03:00:00,1.2844936
11.01.2015 04:00:00,1.1161541
11.01.2015 05:00:00,0.9367322
11.01.2015 06:00:00,1.085817
11.01.2015 07:00:00,0.8648759
11.01.2015 08:00:00,0.7173538
11.01.2015 09:00:00,1.009298
11.01.2015 10:00:00,1.090556
11.01.2015 11:00:00,2.0224757
11.01.2015 12:00:00,3.250832
11.01.2015 13:00:00,3.1623673
11.01.2015 14:00:00,3.5023532
11.01.2015 15:00:00,3.8736458
11.01.2015 16:00:00,3.2459602
11.01.2015 17:00:00,-0.13253856
11.01.2015 18:00:00,0.9968971
11.01.2015 19:00:00,1.8931037
11.01.2015 20:00:00,2.1179175
11.01.2015 21:00:00,2.7688189
11.01.2015 22:00:00,2.9971447
11.01.2015 23:00:00,3.287766
12.01.2015 00:00:00,3.338925
12.01.2015 01:00:00,3.6800408
12.01.2015 02:00:00,3.8454857
12.01.2015 03:00:00,3.9234
12.01.2015 04:00:00,4.183365
12.01.2015 05:00:00,4.25283
12.01.2015 06:00:00,4.6873946
12.01.2015 07:00:00,4.4011226
12.01.2015 08:00:00,4.434597
12.01.2015 09:00:00,5.0509133
12.01.2015 10:00:00,5.0282106
12.01.2015 11:00:00,5.534327
12.01.2015 12:00:00,5.5443687
12.01.2015 13:00:00,5.5623727
12.01.2015 14:00:00,5.7708426
12.01.2015 15:00:00,5.9172997
12.01.2015 16:00:00,6.110916
12.01.2015 17:00:00,6.174637
12.01.2015 18:00:00,5.790197
12.01.2015 19:00:00,5.6249743
12.01.2015 20:00:00,5.8862543
12.01.2015 21:00:00,5.894993
12.01.2015 22:00:00,6.524729
12.01.2015 23:00:00,6.4124193
13.01.2015 00:00:00,6.4623837
