date time,temperature
02.01.2015 00:00:00,1.052669
02.01.2015 01:00:00,1.2284994
02.01.2015 02:00:00,1.1966136
02.01.2015 03:00:00,1.2933433
02.01.2015 04:00:00,1.7744393
02.01.2015 05:00:00,2.3544161
02.01.2015 06:00:00,1.7948737
02.01.2015 07:00:00,1.4111927
02.01.2015 08:00:00,3.457092
02.01.2015 09:00:00,3.8274567
02.01.2015 10:00:00,3.7373111
02.01.2015 11:00:00,3.6809456
02.01.2015 12:00:00,3.6654005
02.01.2015 13:00:00,3.7499855
02.01.2015 14:00:00,4.3664827
02.01.2015 15:00:00,4.6538534
02.01.2015 16:00:00,4.709171
02.01.2015 17:00:00,4.0366697
02.01.2015 18:00:00,3.4271529
02.01.2015 19:00:00,3.369685
02.01.2015 20:00:00,3.026301
02.01.2015 21:00:00,2.8974059
02.01.2015 22:00:00,2.907479
02.01.2015 23:00:00,3.014313
03.01.2015 00:00:00,2.7378008
03.01.2015 01:00:00,2.6834168
03.01.2015 02:00:00,2.6024387
03.01.2015 03:00:00,2.593688
03.01.2015 04:00:00,2.739932
03.01.2015 05:00:00,2.4602976
03.01.2015 06:00:00,2.0447388
03.01.2015 07:00:00,1.7067652
03.01.2015 08:00:00,1.7691205
03.01.2015 09:00:00,1.4748352
03.01.2015 10:00:00,1.654432
03.01.2015 11:00:00,1.911361
03.01.2015 12:00:00,2.1315866
03.01.2015 13:00:00,2.4445922
03.01.2015 14:00:00,2.5409825
03.01.2015 15:00:00,2.3821013
03.01.2015 16:00:00,1.90787
03.01.2015 17:00:00,1.8060372
03.01.2015 18:00:00,1.7131469
03.01.2015 19:00:00,1.6269081
03.01.2015 20:00:00,1.7127845
03.01.2015 21:00:00,1.9422832
03.01.2015 22:00:00,1.3882673
03.01.2015 23:00:00,1.3735347
04.01.2015 00:00:00,1.6186485
04.01.2015 01:00:00,1.7823684
04.01.2015 02:00:00,1.6635268
04.01.2015 03:00:00,2.0144255
04.01.2015 04:00:00,2.002713
04.01.2015 05:00:00,1.7130578
04.01.2015 06:00:00,1.7871904
04.01.2015 07:00:00,2.0143583
04.01.2015 08:00:00,1.9516518
04.01.2015 09:00:00,1.9574554
04.01.2015 10:00:00,1.9870887
04.01.2015 11:00:00,2.3986204
04.01.2015 12:00:00,2.6876686
04.01.2015 13:00:00,2.9120994
04.01.2015 14:00:00,3.036502
04.01.2015 15:00:00,3.165085
04.01.2015 16:00:00,1.4016554
04.01.2015 17:00:00,1.4199457
04.01.2015 18:00:00,1.8378637
04.01.2015 19:00:00,1.992414
04.01.2015 20:00:00,1.9077401
04.01.2015 21:00:00,1.6919172
04.01.2015 22:00:00,1.5184052
04.01.2015 23:00:00,1.6505537
05.01.2015 00:00:00,1.7701182
05.01.2015 01:00:00,1.7975388
05.01.2015 02:00:00,1.712965
05.01.2015 03:00:00,1.6507299
05.01.2015 04:00:00,1.8294053
05.01.2015 05:00:00,1.9695504
05.01.2015 06:00:00,1.8405545
05.01.2015 07:00:00,1.7008536
05.01.2015 08:00:00,1.7624359
05.01.2015 09:00:00,1.470789
05.01.2015 10:00:00,1.1857386
05.01.2015 11:00:00,1.3535659
05.01.2015 12:00:00,1.8694427
05.01.2015 13:00:00,1.8887453
05.01.2015 14:00:00,1.6963408
05.01.2015 15:00:00,1.3805511
05.01.2015 16:00:00,1.3327255
05.01.2015 17:00:00,1.1169763
05.01.2015 18:00:00,0.96887785
05.01.2015 19:00:00,0.81184965
05.01.2015 20:00:00,0.70869976
05.01.2015 21:00:00,0.46844453
05.01.2015 22:00:00,0.04471463
05.01.2015 23:00:00,-0.0665279
06.01.2015 00:00:00,-0.119695365
06.01.2015 01:00:00,-0.3764482
06.01.2015 02:00:00,-0.56823176
06.01.2015 03:00:00,-0.65126234
06.01.2015 04:00:00,-0.72815865
06.01.2015 05:00:00,-0.80955833
06.01.2015 06:00:00,-0.8947138
06.01.2015 07:00:00,-1.2560098
06.01.2015 08:00:00,-1.5301487
06.01.2015 09:00:00,-2.1714132
06.01.2015 10:00:00,-2.4580073
06.01.2015 11:00:00,-1.4652054
06.01.2015 12:00:00,-0.968411
06.01.2015 13:00:00,0.032422602
06.01.2015 14:00:00,1.801228
06.01.2015 15:00:00,2.512343
06.01.2015 16:00:00,2.2757447
06.01.2015 17:00:00,1.5501933
06.01.2015 18:00:00,0.6497331
