date time,temperature
02.01.2015 00:00:00,-1.4781072
02.01.2015 01:00:00,-1.2068963
02.01.2015 02:00:00,-1.3412004
02.01.2015 03:00:00,-1.1700964
02.01.2015 04:00:00,-0.7485543
02.01.2015 05:00:00,-0.16692263
02.01.2015 06:00:00,-1.0088086
02.01.2015 07:00:00,-1.2802227
02.01.2015 08:00:00,1.8883069
02.01.2015 09:00:00,2.0104854
02.01.2015 10:00:00,2.253059
02.01.2015 11:00:00,1.8895915
02.01.2015 12:00:00,1.7779775
02.01.2015 13:00:00,1.9209592
02.01.2015 14:00:00,3.048015
02.01.2015 15:00:00,3.211173
02.01.2015 16:00:00,3.2862818
02.01.2015 17:00:00,2.4768355
02.01.2015 18:00:00,1.8120582
02.01.2015 19:00:00,1.8514249
02.01.2015 20:00:00,1.4754665
02.01.2015 21:00:00,1.3666663
02.01.2015 22:00:00,1.3106388
02.01.2015 23:00:00,1.4778082
03.01.2015 00:00:00,1.1606793
03.01.2015 01:00:00,1.0950212
03.01.2015 02:00:00,0.88396716
03.01.2015 03:00:00,1.0326638
03.01.2015 04:00:00,1.1712606
03.01.2015 05:00:00,0.7701119
03.01.2015 06:00:00,0.32228938
03.01.2015 07:00:00,-0.24140865
03.01.2015 08:00:00,-0.006139159
03.01.2015 09:00:00,-0.6534397
03.01.2015 10:00:00,-0.2716375
03.01.2015 11:00:00,0.01505062
03.01.2015 12:00:00,0.22808838
03.01.2015 13:00:00,0.5953268
03.01.2015 14:00:00,0.57258147
03.01.2015 15:00:00,0.25239164
03.01.2015 16:00:00,-0.43223238
03.01.2015 17:00:00,-0.54768056
03.01.2015 18:00:00,-0.8790625
03.01.2015 19:00:00,-1.0963712
03.01.2015 20:00:00,-1.0209363
03.01.2015 21:00:00,-0.96571094
03.01.2015 22:00:00,-1.7077861
03.01.2015 23:00:00,-1.4759254
04.01.2015 00:00:00,-1.2221556
04.01.2015 01:00:00,-0.972771
04.01.2015 02:00:00,-1.1648378
04.01.2015 03:00:00,-0.49905902
04.01.2015 04:00:00,-0.6195727
04.01.2015 05:00:00,-1.0369484
04.01.2015 06:00:00,-0.67897326
04.01.2015 07:00:00,-0.282835
04.01.2015 08:00:00,-0.30857027
04.01.2015 09:00:00,-0.31336427
04.01.2015 10:00:00,-0.1972447
04.01.2015 11:00:00,0.55088985
04.01.2015 12:00:00,0.92104113
04.01.2015 13:00:00,1.3119771
04.01.2015 14:00:00,1.3546964
04.01.2015 15:00:00,1.6319115
04.01.2015 16:00:00,-0.7752722
04.01.2015 17:00:00,-0.44140816
04.01.2015 18:00:00,-0.07742214
04.01.2015 19:00:00,0.16167545
04.01.2015 20:00:00,-0.14858454
04.01.2015 21:00:00,-0.38908935
04.01.2015 22:00:00,-0.61886877
04.01.2015 23:00:00,-0.35815746
05.01.2015 00:00:00,-0.17755175
05.01.2015 01:00:00,-0.2244581
05.01.2015 02:00:00,-0.36732018
05.01.2015 03:00:00,-0.4443193
05.01.2015 04:00:00,-0.21159518
05.01.2015 05:00:00,-0.13404685
05.01.2015 06:00:00,-0.37480283
05.01.2015 07:00:00,-0.49315733
05.01.2015 08:00:00,-0.45930153
05.01.2015 09:00:00,-0.9462773
05.01.2015 10:00:00,-1.3389966
05.01.2015 11:00:00,-1.0362158
05.01.2015 12:00:00,-0.15158993
05.01.2015 13:00:00,-0.1603958
05.01.2015 14:00:00,-0.56779045
05.01.2015 15:00:00,-0.8949569
05.01.2015 16:00:00,-0.9988914
05.01.2015 17:00:00,-1.3670082
05.01.2015 18:00:00,-1.4916432
05.01.2015 19:00:00,-1.7256861
05.01.2015 20:00:00,-1.8677108
05.01.2015 21:00:00,-2.2531612
05.01.2015 22:00:00,-2.9210742
05.01.2015 23:00:00,-3.0549939
06.01.2015 00:00:00,-3.1431103
06.01.2015 01:00:00,-3.7936096
06.01.2015 02:00:00,-4.1225595
06.01.2015 03:00:00,-4.3090596
06.01.2015 04:00:00,-4.6182227
06.01.2015 05:00:00,-4.7837806
06.01.2015 06:00:00,-4.9123254
06.01.2015 07:00:00,-5.560934
06.01.2015 08:00:00,-5.8849645
06.01.2015 09:00:00,-6.920151
06.01.2015 10:00:00,-7.1389437
06.01.2015 11:00:00,-5.09408
06.01.2015 12:00:00,-4.4812937
06.01.2015 13:00:00,-2.7897406
06.01.2015 14:00:00,-0.44023335
06.01.2015 15:00:00,0.066900074
06.01.2015 16:00:00,-0.32313174
06.01.2015 17:00:00,-1.4214702
06.01.2015 18:00:00,-2.663607
06.01.2015 19:00:00,-3.5470095
06.01.2015 20:00:00,-4.020646
06.01.2015 21:00:00,-3.7076473
06.01.2015 22:00:00,-3.4845233
06.01.2015 23:00:00,-3.142253
07.01.2015 00:00:00,-3.445405
07.01.2015 01:00:00,-3.0856416
07.01.2015 02:00:00,-2.9856799
07.01.2015 03:00:00,-2.6207292
07.01.2015 04:00:00,-2.9582684
07.01.2015 05:00:00,-3.2351398
07.01.2015 06:00:00,-2.9797828
07.01.2015 07:00:00,-2.5617163
07.01.2015 08:00:00,-2.5698373
07.01.2015 09:00:00,-1.5653949
07.01.2015 10:00:00,-1.6131501
07.01.2015 11:00:00,-0.7582379
07.01.2015 12:00:00,0.34553355
07.01.2015 13:00:00,1.6522243
07.01.2015 14:00:00,1.5765829
07.01.2015 15:00:00,2.490075
07.01.2015 16:00:00,1.519768
07.01.2015 17:00:00,1.2142012
07.01.2015 18:00:00,-0.27243567
